,test_id
90887,5298
90888,5299
90889,5300
90890,5300
90891,5301
90892,5302
90893,5302
90894,5303
90895,5304
90896,5304
90897,5305
90898,5306
90899,5306
90900,5307
90901,5308
90902,5308
90903,5309
90904,5310
90905,5310
90906,5311
90907,5312
90908,5312
90909,5313
90910,5314
90911,5314
90912,5315
90913,5316
90914,5316
90915,5317
90916,5318
90917,5318
90918,5319
90919,5320
90920,5320
90921,5321
90922,5322
90923,5322
90924,5323
90925,5324
90926,5324
90927,5325
90928,5326
90929,5326
90930,5327
90931,5328
90932,5328
90933,5329
90934,5330
90935,5330
90936,5331
90937,5332
90938,5332
90939,5333
90940,5334
90941,5334
90942,5335
90943,5336
90944,5336
90945,5337
90946,5338
90947,5338
90948,5339
90949,5340
90950,5340
90951,5341
90952,5342
90953,5342
90954,5343
90955,5344
90956,5344
90957,5345
90958,5346
90959,5346
90960,5347
90961,5348
90962,5348
90963,5349
90964,5350
90965,5350
90966,5351
90967,5352
90968,5352
90969,44864
90970,45370
90971,45370
90972,45371
90973,45372
90974,45372
90975,45373
90976,45374
90977,45374
90978,45375
90979,45376
90980,45377
90981,45377
90982,45378
90983,45378
90984,45379
90985,45379
90986,45380
90987,45381
90988,51669
90989,51669
90990,51670
90991,51671
90992,51671
90993,51672
90994,4177
90995,4713
90996,4714
90997,4714
90998,4715
90999,4715
91000,45127
91001,45128
91002,4207
91003,4207
91004,4224
91005,4225
91006,4226
91007,4227
91008,4228
91009,4229
91010,4230
91011,4231
91012,4232
91013,4233
91014,4234
91015,4235
91016,4236
91017,4237
91018,4238
91019,4239
91020,4240
91021,4241
91022,4270
91023,4271
91024,4272
91025,4273
91026,4274
91027,4275
91028,4276
91029,4277
91030,4278
91031,4279
91032,4280
91033,4281
91034,4282
91035,4283
91036,4284
91037,4287
91038,4288
91039,4289
91040,4290
91041,4291
91042,4292
91043,4293
91044,4296
91045,4297
91046,4298
91047,4299
91048,4300
91049,4301
91050,4302
91051,4303
91052,4304
91053,4305
91054,4306
91055,4307
91056,4308
91057,4311
91058,4312
91059,45366
91060,45367
91061,45368
91062,45369
91063,49581
91064,49582
91065,51908
91066,51909
91067,4313
91068,4315
91069,4316
91070,4317
91071,4318
91072,4319
91073,4320
91074,4321
91075,4322
91076,4323
91077,4324
91078,4325
91079,4326
91080,4327
91081,4328
91082,4329
91083,4330
91084,4331
91085,4332
91086,4333
91087,4334
91088,4335
91089,4340
91090,4341
91091,4508
91092,4354
91093,4354
91094,4354
91095,4356
91096,4356
91097,4356
91098,4357
91099,4357
91100,4357
91101,4358
91102,4358
91103,4358
91104,4359
91105,4359
91106,4359
91107,4360
91108,4360
91109,4360
91110,4361
91111,4361
91112,4361
91113,4362
91114,4362
91115,4362
91116,4363
91117,4363
91118,4363
91119,4364
91120,4364
91121,4364
91122,4365
91123,4365
91124,4365
91125,4366
91126,4366
91127,4366
91128,4367
91129,4367
91130,4367
91131,4368
91132,4368
91133,4368
91134,4369
91135,4369
91136,4369
91137,4370
91138,4370
91139,4370
91140,4371
91141,4371
91142,4371
91143,4372
91144,4372
91145,4372
91146,4373
91147,4373
91148,4373
91149,4374
91150,4374
91151,4374
91152,4375
91153,4375
91154,4375
91155,4376
91156,4376
91157,4376
91158,4377
91159,4377
91160,4377
91161,4378
91162,4378
91163,4378
91164,4379
91165,4379
91166,4379
91167,4380
91168,4380
91169,4380
91170,4381
91171,4381
91172,4381
91173,4382
91174,4382
91175,4382
91176,4383
91177,4383
91178,4383
91179,4384
91180,4384
91181,4384
91182,4385
91183,4385
91184,4385
91185,4386
91186,4386
91187,4386
91188,4387
91189,4387
91190,4387
91191,4388
91192,4388
91193,4388
91194,4389
91195,4389
91196,4389
91197,4390
91198,4390
91199,4390
91200,4391
91201,4391
91202,4391
91203,4392
91204,4392
91205,4392
91206,4393
91207,4393
91208,4393
91209,4394
91210,4394
91211,4394
91212,4395
91213,4395
91214,4395
91215,4396
91216,4396
91217,4396
91218,4397
91219,4397
91220,4397
91221,4398
91222,4398
91223,4398
91224,4399
91225,4399
91226,4399
91227,4400
91228,4400
91229,4400
91230,4401
91231,4401
91232,4401
91233,4402
91234,4402
91235,4402
91236,4442
91237,4442
91238,4442
91239,4509
91240,4509
91241,4509
91242,57599
91243,57599
91244,57599
91245,57600
91246,57600
91247,57600
91248,4414
91249,4415
91250,4416
91251,4417
91252,4418
91253,4419
91254,4420
91255,4421
91256,4422
91257,4423
91258,4424
91259,4425
91260,4426
91261,4427
91262,4427
91263,4428
91264,4428
91265,4429
91266,4429
91267,4430
91268,4430
91269,4431
91270,4431
91271,4432
91272,4432
91273,4433
91274,4433
91275,4434
91276,4434
91277,4435
91278,4435
91279,4436
91280,4436
91281,4437
91282,4437
91283,4438
91284,4438
91285,4511
91286,4511
91287,4512
91288,4512
91289,4513
91290,4513
91291,4514
91292,4514
91293,4515
91294,4516
91295,4517
91296,4518
91297,4519
91298,4520
91299,4521
91300,4522
91301,4523
91302,4524
91303,4525
91304,4526
91305,4527
91306,4528
91307,4529
91308,4531
91309,4531
91310,4532
91311,4532
91312,4533
91313,4533
91314,4534
91315,4534
91316,4535
91317,4535
91318,4536
91319,4536
91320,4537
91321,4537
91322,4538
91323,4538
91324,4496
91325,4497
91326,4498
91327,4499
91328,4501
91329,4502
91330,4502
91331,4540
91332,4540
91333,4541
91334,4542
91335,4543
91336,4544
91337,4544
91338,4545
91339,4546
91340,4547
91341,4548
91342,4548
91343,4549
91344,4550
91345,4551
91346,4552
91347,4552
91348,4553
91349,4554
91350,4555
91351,4556
91352,4556
91353,4557
91354,4558
91355,4559
91356,4560
91357,4560
91358,4561
91359,4562
91360,4563
91361,4564
91362,4564
91363,4565
91364,4566
91365,4567
91366,4568
91367,4568
91368,4569
91369,4570
91370,4571
91371,4572
91372,4572
91373,4573
91374,4575
91375,4576
91376,4576
91377,4577
91378,4578
91379,4579
91380,46912
91381,46914
91382,46915
91383,46917
91384,46940
91385,46941
91386,46722
91387,46792
91388,46793
91389,47121
91390,51643
91391,50896
91392,50898
91393,50899
91394,50901
91395,50902
91396,50903
91397,50905
91398,51760
91399,46911
91400,46806
91401,46806
91402,46654
91403,46655
91404,46656
91405,46656
91406,46944
91407,46945
91408,46948
91409,46954
91410,46613
91411,46614
91412,46615
91413,46616
91414,46617
91415,46618
91416,46619
91417,46620
91418,46622
91419,46624
91420,46625
91421,46627
91422,46628
91423,46629
91424,46630
91425,46631
91426,46632
91427,46633
91428,46634
91429,46635
91430,46636
91431,46637
91432,46638
91433,46639
91434,46642
91435,46643
91436,46644
91437,46645
91438,46646
91439,46647
91440,46649
91441,46650
91442,46769
91443,46770
91444,46772
91445,46776
91446,46780
91447,46783
91448,46785
91449,46786
91450,46787
91451,46789
91452,46810
91453,46811
91454,47033
91455,47034
91456,47035
91457,47036
91458,47037
91459,47038
91460,47039
91461,47040
91462,47041
91463,47042
91464,47043
91465,47044
91466,47045
91467,47046
91468,47047
91469,47048
91470,47049
91471,47050
91472,47051
91473,47052
91474,47053
91475,47055
91476,47056
91477,47057
91478,47058
91479,47059
91480,47060
91481,47061
91482,47062
91483,47063
91484,47064
91485,47065
91486,47066
91487,47067
91488,47068
91489,47069
91490,47070
91491,47071
91492,47072
91493,47073
91494,47074
91495,47075
91496,47076
91497,47077
91498,47078
91499,47079
91500,47080
91501,47081
91502,47082
91503,47083
91504,47084
91505,47085
91506,47086
91507,47087
91508,47088
91509,47089
91510,47090
91511,47091
91512,47092
91513,47093
91514,47094
91515,47095
91516,47096
91517,47097
91518,47098
91519,47100
91520,47101
91521,47102
91522,47103
91523,47104
91524,47105
91525,47107
91526,47108
91527,47926
91528,47927
91529,47928
91530,47929
91531,47930
91532,47931
91533,47932
91534,47933
91535,47934
91536,47935
91537,47936
91538,47937
91539,47938
91540,47939
91541,47940
91542,47941
91543,47942
91544,51646
91545,51647
91546,51648
91547,57539
91548,51209
91549,51210
91550,51211
91551,51212
91552,51213
91553,51214
91554,51215
91555,51216
91556,51217
91557,51218
91558,51219
91559,51220
91560,51221
91561,51222
91562,51223
91563,51224
91564,51225
91565,51226
91566,4609
91567,4609
91568,4610
91569,4610
91570,4611
91571,4611
91572,4612
91573,4612
91574,4613
91575,4613
91576,4614
91577,4614
91578,4615
91579,4615
91580,4616
91581,4616
91582,4617
91583,4617
91584,4618
91585,4618
91586,4619
91587,4619
91588,4620
91589,4620
91590,4621
91591,4621
91592,4622
91593,4622
91594,4623
91595,4623
91596,4624
91597,4624
91598,4625
91599,4625
91600,4626
91601,4626
91602,4627
91603,4627
91604,4628
91605,4628
91606,4629
91607,4629
91608,4630
91609,4630
91610,4631
91611,4631
91612,4632
91613,4632
91614,4633
91615,4633
91616,4634
91617,4634
91618,4635
91619,4635
91620,4636
91621,4636
91622,4637
91623,4637
91624,4638
91625,4638
91626,4639
91627,4639
91628,4640
91629,4640
91630,4641
91631,4641
91632,4642
91633,4642
91634,4643
91635,4643
91636,4644
91637,4644
91638,4645
91639,4645
91640,4646
91641,4646
91642,4647
91643,4647
91644,4648
91645,4648
91646,4649
91647,4649
91648,4650
91649,4650
91650,4651
91651,4651
91652,4652
91653,4652
91654,4653
91655,4653
91656,4654
91657,4654
91658,4655
91659,4655
91660,4656
91661,4656
91662,4657
91663,4657
91664,4658
91665,4658
91666,4659
91667,4659
91668,4660
91669,4660
91670,4661
91671,4661
91672,4662
91673,4662
91674,4663
91675,4663
91676,4664
91677,4664
91678,4665
91679,4665
91680,4666
91681,4666
91682,4667
91683,4667
91684,4668
91685,4668
91686,4669
91687,4669
91688,4670
91689,4670
91690,4671
91691,4671
91692,4672
91693,4672
91694,4673
91695,4673
91696,4674
91697,4674
91698,4675
91699,4675
91700,4676
91701,4676
91702,4677
91703,4677
91704,4678
91705,4678
91706,4679
91707,4679
91708,4680
91709,4680
91710,4681
91711,4681
91712,4682
91713,4682
91714,4683
91715,4683
91716,4684
91717,4684
91718,4685
91719,4685
91720,4686
91721,4686
91722,4687
91723,4687
91724,4688
91725,4688
91726,4689
91727,4689
91728,4690
91729,4690
91730,4691
91731,4691
91732,4692
91733,4692
91734,4693
91735,4693
91736,4694
91737,4694
91738,4695
91739,4695
91740,4696
91741,4696
91742,4697
91743,4697
91744,4698
91745,4698
91746,4699
91747,4699
91748,4700
91749,4700
91750,4701
91751,4701
91752,4702
91753,4702
91754,4703
91755,4703
91756,4704
91757,4704
91758,4705
91759,4705
91760,4706
91761,4706
91762,4707
91763,4707
91764,4708
91765,4708
91766,4709
91767,4709
91768,4710
91769,4710
91770,4711
91771,4711
91772,4712
91773,4712
91774,47411
91775,47412
91776,47413
91777,47414
91778,47415
91779,46923
91780,46928
91781,46723
91782,46807
91783,46807
91784,46808
91785,46808
91786,4834
91787,4846
91788,5174
91789,5175
91790,5176
91791,5178
91792,5182
91793,5183
91794,5184
91795,5186
91796,5190
91797,5191
91798,5192
91799,5194
91800,5198
91801,5199
91802,5200
91803,5202
91804,5206
91805,5207
91806,5208
91807,5210
91808,5214
91809,5215
91810,5216
91811,5218
91812,5222
91813,5223
91814,5224
91815,5226
91816,5231
91817,5232
91818,5233
91819,5235
91820,5239
91821,5240
91822,5241
91823,5243
91824,5020
91825,5021
91826,5022
91827,5023
91828,5024
91829,5025
91830,5026
91831,5027
91832,5028
91833,5029
91834,5030
91835,5031
91836,5032
91837,5032
91838,5032
91839,5034
91840,5034
91841,5034
91842,5036
91843,5036
91844,5036
91845,5038
91846,5038
91847,5038
91848,5040
91849,5040
91850,5040
91851,5041
91852,5041
91853,5041
91854,5042
91855,5042
91856,5042
91857,5043
91858,5043
91859,5043
91860,5044
91861,5044
91862,5044
91863,5045
91864,5045
91865,5045
91866,5046
91867,5046
91868,5046
91869,5047
91870,5047
91871,5047
91872,5048
91873,5048
91874,5048
91875,5062
91876,5062
91877,5062
91878,5063
91879,5063
91880,5063
91881,5064
91882,5064
91883,5064
91884,5065
91885,5065
91886,5065
91887,5066
91888,5066
91889,5066
91890,5067
91891,5067
91892,5067
91893,5068
91894,5068
91895,5068
91896,5069
91897,5069
91898,5069
91899,5070
91900,5070
91901,5070
91902,5071
91903,5071
91904,5071
91905,5072
91906,5072
91907,5072
91908,5073
91909,5073
91910,5073
91911,5074
91912,5074
91913,5074
91914,5075
91915,5075
91916,5075
91917,5076
91918,5076
91919,5076
91920,5077
91921,5077
91922,5077
91923,5078
91924,5078
91925,5078
91926,5079
91927,5079
91928,5079
91929,5080
91930,5080
91931,5080
91932,5081
91933,5081
91934,5081
91935,5082
91936,5082
91937,5082
91938,5083
91939,5083
91940,5083
91941,5084
91942,5084
91943,5084
91944,5085
91945,5085
91946,5085
91947,5086
91948,5086
91949,5086
91950,5087
91951,5087
91952,5087
91953,5088
91954,5088
91955,5088
91956,5089
91957,5089
91958,5089
91959,5090
91960,5090
91961,5090
91962,5091
91963,5091
91964,5091
91965,5092
91966,5092
91967,5092
91968,5093
91969,5093
91970,5093
91971,5094
91972,5094
91973,5094
91974,5095
91975,5095
91976,5095
91977,5096
91978,5096
91979,5096
91980,5097
91981,5097
91982,5097
91983,45382
91984,45382
91985,45382
91986,45383
91987,45383
91988,45383
91989,45384
91990,45384
91991,45384
91992,45385
91993,45385
91994,45385
91995,45386
91996,45386
91997,45386
91998,45388
91999,45388
92000,45388
92001,45389
92002,45389
92003,45389
92004,45390
92005,45390
92006,45390
92007,45391
92008,45391
92009,45391
92010,45392
92011,45392
92012,45392
92013,48715
92014,48715
92015,48715
92016,6479
92017,6479
92018,6480
92019,6480
92020,6481
92021,6481
92022,6482
92023,6482
92024,6483
92025,6483
92026,6484
92027,6484
92028,6485
92029,6485
92030,6486
92031,6486
92032,6487
92033,6487
92034,6488
92035,6488
92036,6489
92037,6489
92038,6490
92039,6490
92040,6491
92041,6491
92042,6492
92043,6492
92044,6493
92045,6493
92046,6494
92047,6494
92048,6495
92049,6495
92050,6496
92051,6496
92052,6497
92053,6497
92054,6498
92055,6498
92056,6499
92057,6499
92058,6500
92059,6500
92060,6501
92061,6501
92062,6502
92063,6502
92064,6503
92065,6503
92066,6504
92067,6504
92068,6505
92069,6505
92070,6506
92071,6506
92072,6507
92073,6507
92074,6508
92075,6508
92076,6509
92077,6509
92078,6510
92079,6510
92080,6511
92081,6511
92082,6512
92083,6512
92084,6513
92085,6513
92086,6514
92087,6514
92088,6515
92089,6515
92090,6516
92091,6516
92092,6517
92093,6517
92094,6518
92095,6518
92096,6519
92097,6519
92098,6520
92099,6520
92100,6521
92101,6521
92102,6522
92103,6522
92104,6523
92105,6523
92106,6524
92107,6524
92108,6525
92109,6525
92110,6526
92111,6526
92112,6527
92113,6527
92114,6528
92115,6528
92116,6529
92117,6529
92118,6530
92119,6530
92120,6531
92121,6531
92122,6532
92123,6532
92124,6533
92125,6533
92126,6534
92127,6534
92128,6535
92129,6535
92130,6536
92131,6536
92132,6537
92133,6537
92134,6538
92135,6538
92136,6539
92137,6539
92138,6540
92139,6540
92140,6541
92141,6541
92142,6542
92143,6542
92144,6543
92145,6543
92146,6544
92147,6544
92148,6545
92149,6545
92150,6546
92151,6546
92152,6547
92153,6547
92154,6548
92155,6548
92156,6549
92157,6549
92158,6550
92159,6550
92160,6551
92161,6551
92162,6552
92163,6552
92164,6553
92165,6553
92166,6554
92167,6554
92168,6555
92169,6555
92170,6556
92171,6556
92172,6557
92173,6557
92174,6558
92175,6558
92176,6559
92177,6559
92178,6560
92179,6560
92180,6561
92181,6561
92182,6562
92183,6562
92184,6563
92185,6563
92186,6564
92187,6564
92188,6565
92189,6565
92190,6566
92191,6566
92192,6567
92193,6567
92194,6568
92195,6568
92196,6569
92197,6569
92198,6570
92199,6570
92200,6571
92201,6571
92202,6572
92203,6572
92204,6573
92205,6573
92206,6574
92207,6574
92208,6575
92209,6575
92210,6576
92211,6576
92212,6577
92213,6577
92214,6578
92215,6578
92216,6579
92217,6579
92218,6580
92219,6580
92220,6581
92221,6581
92222,6582
92223,6582
92224,6583
92225,6583
92226,6584
92227,6584
92228,6585
92229,6585
92230,6586
92231,6586
92232,6587
92233,6587
92234,6588
92235,6588
92236,6589
92237,6589
92238,6590
92239,6590
92240,6591
92241,6591
92242,6592
92243,6592
92244,6593
92245,6593
92246,6594
92247,6594
92248,6595
92249,6595
92250,6596
92251,6596
92252,6597
92253,6597
92254,6598
92255,6598
92256,6599
92257,6599
92258,6600
92259,6600
92260,6601
92261,6601
92262,53145
92263,53145
92264,53146
92265,53146
92266,53147
92267,53147
92268,53148
92269,53148
92270,53149
92271,53149
92272,53150
92273,53150
92274,53151
92275,53151
92276,53152
92277,53152
92278,53153
92279,53153
92280,53154
